bert-base-uncased_1,bert-base-uncased_2,bert-base-uncased_3,bert-base-uncased_4,bert-base-uncased_5,bert-base-uncased_6,bert-base-uncased_7,bert-base-uncased_8,bert-base-uncased_9,bert-base-uncased_10,bert-base-uncased_11,bert-base-uncased_12,gpt2_1,gpt2_2,gpt2_3,gpt2_4,gpt2_5,gpt2_6,gpt2_7,gpt2_8,gpt2_9,gpt2_10,gpt2_11,gpt2_12,mamba_1,mamba_2,mamba_3,mamba_4,mamba_5,mamba_6,mamba_7,mamba_8,mamba_9,mamba_10,mamba_11,mamba_12,mamba_13,mamba_14,mamba_15,mamba_16,mamba_17,mamba_18,mamba_19,mamba_20,mamba_21,mamba_22,mamba_23,mamba_24
0.7053313177155861,0.681050204734509,0.6247105486717468,0.5950109297345775,0.5739579000562284,0.5241647537827858,0.5267646540760652,0.4826669033674966,0.43678515974409643,0.4350077034033057,0.41802157067235324,0.35147228314643236,0.5379562237575354,0.5259550427123914,0.5472214984518085,0.5956141205062877,0.5796304943227929,0.5932290796564218,0.5838854661486778,0.5889028634140177,0.5780584075981976,0.5949823397185672,0.5892593726122946,0.12246614838893549,0.6397063478730806,0.6823519192377334,0.8045322402630671,0.8928928638925311,0.9273008479856468,0.9580558986718068,0.9859364131211761,1.0,0.9963458305035355,0.9778256325132817,0.9443100852286858,0.9284592096300075,0.9239841980031219,0.9133084359862766,0.8802112932359116,0.8612833764435773,0.8664167431060755,0.825116400773874,0.7771015021952477,0.80101487495272,0.7822020336105934,0.705006902863595,0.45420699624531835,0.1019326083736369
0.691308657766898,0.6645263810374021,0.6096351646915755,0.5822792341674761,0.5612962544444896,0.5151174269771817,0.5192286609076621,0.47855157772248214,0.4395943520697258,0.4373609480576094,0.42071584111543975,0.35921586784508286,0.5189092780905247,0.5067825919952882,0.5311645793733637,0.582006143417195,0.5680667614395644,0.5823926548409641,0.5741288970321087,0.5804259271548126,0.5707695143420912,0.5895622135844747,0.5886909497528832,0.12849778132977058,0.6167005832689759,0.6602315693209847,0.7871334440516948,0.8800216865207924,0.9137210504563119,0.9471501215041019,0.9806974804469708,0.9963458305035355,1.0,0.9857016816315799,0.9535745840628893,0.9407680363022769,0.9375145231757339,0.928303425985357,0.8978423961275145,0.8799252043289889,0.8849199059932642,0.8453981357851426,0.7986051077207902,0.8236358034668969,0.8033602620078343,0.7279418716883352,0.4780757249252848,0.10844985403115859
0.6870485395836787,0.6513552491782107,0.6037259451026201,0.5821348513679668,0.558074149195189,0.5154174993553329,0.5192278954050243,0.4788053115164732,0.4534410398397317,0.4421670761333756,0.43487972351017795,0.37930277228790205,0.5072306319718091,0.5051066318016701,0.5362860351086586,0.590095407937609,0.5824412591147412,0.5993965107946512,0.5956665191236747,0.6051173978613291,0.6005713337877704,0.6226426954431735,0.6177356826296182,0.17015608571105917,0.606752792922761,0.6503532222593041,0.7723428797408785,0.8686715235443331,0.8947859204157966,0.9307968887229898,0.9626024495122363,0.9778256325132817,0.9857016816315799,1.0,0.9861530754973716,0.9751730223478626,0.9719203692480798,0.9636406264654364,0.9417049690398533,0.9249837172671447,0.9248028934396809,0.8837476207276973,0.8396517634432893,0.854774282384096,0.8367343049821784,0.7626817791950917,0.5202815671793797,0.1454208937784919
0.6972403602270562,0.6549094007091295,0.6179131846646909,0.6027538009358203,0.5761726874492457,0.5391120762740047,0.5404507679542856,0.4969515987612277,0.4835392671945785,0.4605236771922243,0.46355171383447197,0.4137318868171985,0.528510299241168,0.5340794670824035,0.5690470597472682,0.6214794982470802,0.6178804176270875,0.6337336892480403,0.6334878394158214,0.641360302378574,0.6390247324313939,0.6613368431536213,0.6465339669526979,0.21221423458818445,0.6096316030831996,0.6497427921663355,0.7583822758362995,0.8517015819562506,0.8716406508361779,0.9067959267672667,0.9298850532117874,0.9443100852286858,0.9535745840628893,0.9861530754973716,1.0,0.9911999048596024,0.9874166290468328,0.9801017050198306,0.9676926248532343,0.9510168184004029,0.9436172587255812,0.8942735692821661,0.8533594304495917,0.8577342532776409,0.8417082015945184,0.7649305384333775,0.5376145459158892,0.1873165619927462
0.6771884879551051,0.6254656253461114,0.5892154987968983,0.580860101734791,0.5551972165896749,0.5273508176663093,0.5359440435423108,0.5024604960215512,0.5091092843845528,0.483847576707866,0.4922007807866688,0.4380630018955238,0.5101516178851282,0.5242768843974703,0.563905702990106,0.6158808636094812,0.6101735363731239,0.6251925276715211,0.6240083370646143,0.6260438823719392,0.6272342491710416,0.6494885377172487,0.6341398605594559,0.17770082368027376,0.5742605858977345,0.6148943803798319,0.7261357765825138,0.8233134665385187,0.8413268774915695,0.8769415885570112,0.904231983991073,0.9284592096300075,0.9407680363022769,0.9751730223478626,0.9911999048596024,1.0,0.9968458501824313,0.9924499120162368,0.9831505471924736,0.9729622075423561,0.9658018236144917,0.9176430657606164,0.8882234658133137,0.8924214350724573,0.8697578429185402,0.7882643402059433,0.5621864241194867,0.16756116780830627
0.6649365962527879,0.6111979316361735,0.5766830061422645,0.5719300464354816,0.5467417120459575,0.5198899544862442,0.5282736432331042,0.495955263421267,0.5049999582147946,0.4782826665163192,0.4865075772408203,0.43331518631472415,0.49603026855307675,0.5117996375003762,0.552690594840168,0.6062933512354843,0.6023411347518587,0.6187020703303534,0.6187301499939977,0.623714720936726,0.6286195294038479,0.6520966176745959,0.6376123228653945,0.17470471643004032,0.5593052080930063,0.6012560227272218,0.7145993866859435,0.8121644444380298,0.8300563999705045,0.8663709284588981,0.8964920040609115,0.9239841980031219,0.9375145231757339,0.9719203692480798,0.9874166290468328,0.9968458501824313,1.0,0.9973737101743899,0.9890541496682698,0.9805808778544023,0.9744214631829636,0.9319672359803992,0.9043208636565623,0.9034320973277137,0.880721740151205,0.7995901792254205,0.5716219477217056,0.1671288285677465
0.6519136544951306,0.5941749416059484,0.5600330299706826,0.5580113782150075,0.532276662360976,0.5069175356067078,0.5156885652383671,0.48528384198339247,0.5013795684421885,0.472934514920614,0.483555516273041,0.4330511884452294,0.4799457001829621,0.49939460257616175,0.5421280272893527,0.5980565740770913,0.5955261454857507,0.6123944824052275,0.6130983081674098,0.6197548893682389,0.6283934073364138,0.6536925099201885,0.6412398430935116,0.17364258861904389,0.5414955687706788,0.5841225283092804,0.6984299678916984,0.7984075963498455,0.8159327950416255,0.8524587957984893,0.8850572931872257,0.9133084359862766,0.928303425985357,0.9636406264654364,0.9801017050198306,0.9924499120162368,0.9973737101743899,1.0,0.9933167472125684,0.9878146333891047,0.9842915973789489,0.9458985295502864,0.922490573681596,0.9154477476807084,0.8914491340222589,0.8089988188435557,0.580382280652456,0.16227174755833068
0.6358964038893413,0.5715625696776936,0.5453618046213217,0.5517533124888631,0.5244225332031803,0.5061736427942982,0.5153247661887405,0.48909628622384854,0.5146484740517312,0.4828595268757944,0.4946553590490658,0.4563638814096228,0.47114698238161506,0.49606495110579674,0.54122737408972,0.5985353265874176,0.6008757905144335,0.6155903716373093,0.6191259117430975,0.624520108609164,0.634601129197778,0.6611512142789941,0.6547874558165879,0.20053804195209501,0.5133046575363253,0.5549850628559821,0.6649696819889679,0.7674395820930747,0.7820978884713675,0.8193764494291168,0.8516126878000425,0.8802112932359116,0.8978423961275145,0.9417049690398533,0.9676926248532343,0.9831505471924736,0.9890541496682698,0.9933167472125684,1.0,0.9958780878260066,0.9895779526540327,0.9485778521228463,0.929867080874454,0.9134099653388745,0.8864595006594553,0.8132268579657768,0.6062611864211196,0.1948185454902123
0.6227932191399782,0.5518373268612023,0.5273685205962219,0.5369623540231643,0.5092669030594951,0.49336281061495074,0.5039922447560663,0.4808459168502552,0.5164869980257054,0.4824489967736312,0.4978738854148598,0.4546876734268037,0.4555810435636746,0.49020845622584724,0.536353432622863,0.5921611087581193,0.5952423916150932,0.6118049858000661,0.615967155119631,0.6222338088180054,0.6396644695759077,0.6672087135297211,0.6599174242038511,0.18144958383413504,0.5004997262166391,0.5417683661834289,0.6493747958381199,0.7515437749755547,0.7617367378204535,0.7978018928935924,0.8284268849933607,0.8612833764435773,0.8799252043289889,0.9249837172671447,0.9510168184004029,0.9729622075423561,0.9805808778544023,0.9878146333891047,0.9958780878260066,1.0,0.995361622507686,0.965179576776477,0.9527159937943099,0.9250673018683445,0.8963733869350317,0.8196378861113464,0.6150824989325385,0.18618978200423456
0.6119415701274317,0.5426970300452834,0.5118772675259124,0.5181400255915749,0.4897368015094118,0.47084476747273685,0.48186776291095984,0.46018274529786013,0.4960843472907609,0.4634998781602051,0.47916146431839446,0.4313545482003771,0.43732623836734613,0.4706846589909964,0.5153089690887498,0.5726334871808992,0.575344267714142,0.5936279549973019,0.5962327542236169,0.605975106920046,0.6257117994373729,0.6550821457123198,0.651223968671865,0.15787134039316106,0.48846432447400534,0.5307966643836721,0.6434847418447428,0.7498903976268555,0.7614936042587463,0.7985869352666456,0.8348388707847204,0.8664167431060755,0.8849199059932642,0.9248028934396809,0.9436172587255812,0.9658018236144917,0.9744214631829636,0.9842915973789489,0.9895779526540327,0.995361622507686,1.0,0.9749728429023703,0.9643733566818665,0.934883512458629,0.9065274974024654,0.8249255958961257,0.6065713136193589,0.15654447800288604
0.5526769319078911,0.4779443259763515,0.4494536780729452,0.45039193895494856,0.4238077672006484,0.4026582889853859,0.4108759655686318,0.38863191319520957,0.4337644574465578,0.39917842433817785,0.4227985923370577,0.3833853491349739,0.3509982152388228,0.39321309922898207,0.4344784256257637,0.4891901334478861,0.49354000843706125,0.5178093806320742,0.5251980267442233,0.5460145016241831,0.5853389135159911,0.6185514379850323,0.6136287780490781,0.11043115822482613,0.44049088521737945,0.48200312521665867,0.5970604887540043,0.7082272314980967,0.7156203976825329,0.7493072328201462,0.7918882629497171,0.825116400773874,0.8453981357851426,0.8837476207276973,0.8942735692821661,0.9176430657606164,0.9319672359803992,0.9458985295502864,0.9485778521228463,0.965179576776477,0.9749728429023703,1.0,0.988620210880043,0.9438336679946181,0.9201529797609447,0.8306904611647234,0.5974979744674042,0.1138904066257051
0.5146906629238615,0.434132226271769,0.4099876920208598,0.4232546436836247,0.3960293143484607,0.386006137108832,0.39850485001504854,0.3863869199392913,0.44785096047011214,0.411749498045488,0.4371899367575111,0.3992951285011244,0.32589367982839945,0.37973343522287956,0.42311626775130895,0.4771739589637494,0.48105650110580267,0.5041968003088028,0.5106764331169188,0.5270629972080743,0.5695083974943693,0.6057109733559028,0.6095528430596332,0.09398776248266588,0.39008010801067994,0.43348470680511303,0.5452257278831298,0.6541835052714803,0.6590456088083863,0.6921142721169015,0.7354501869739836,0.7771015021952477,0.7986051077207902,0.8396517634432893,0.8533594304495917,0.8882234658133137,0.9043208636565623,0.922490573681596,0.929867080874454,0.9527159937943099,0.9643733566818665,0.988620210880043,1.0,0.9483547588690928,0.9234869307972723,0.84433039433266,0.6273924714894811,0.11533672462843395
0.4532060651529566,0.38659901488506865,0.3518310132723318,0.3583567182136925,0.3345441916329742,0.3289624162256311,0.34743756395765796,0.3443060675925982,0.40306211611778514,0.37746309291167074,0.3965557093800894,0.3668367552450609,0.26299066010545175,0.2941420494683662,0.3370345172561367,0.39710889302180447,0.3937471818069975,0.41354706851649387,0.4157246992117939,0.4234289459688004,0.44958251485157663,0.4881646555049866,0.505508093482847,0.08948533030142496,0.3172973619987029,0.3615549608108141,0.493970147405257,0.6213176282703324,0.6403027365148873,0.6884385937877041,0.7554586044827608,0.80101487495272,0.8236358034668969,0.854774282384096,0.8577342532776409,0.8924214350724573,0.9034320973277137,0.9154477476807084,0.9134099653388745,0.9250673018683445,0.934883512458629,0.9438336679946181,0.9483547588690928,1.0,0.9861519347968966,0.9170278141711875,0.6598542601264777,0.08119737694171465
0.44292389899464696,0.3822299023342822,0.35229587137725143,0.35759781356123527,0.3343327454405722,0.32572464150341396,0.3401910460886425,0.33146114069908944,0.38021437216230913,0.35552977193006047,0.3738491288191913,0.35486762955234313,0.2506155327139432,0.2836176528981682,0.3227083200222977,0.38128450220200644,0.37737406916331323,0.3989850256493501,0.40112472512402847,0.4115357556255215,0.4384466018814734,0.47839978526759425,0.4935486065744814,0.11148459184720114,0.31828387427152427,0.36375211813206954,0.4930401062878719,0.614156004854029,0.6308998637677475,0.6760443244854242,0.7401796702883046,0.7822020336105934,0.8033602620078343,0.8367343049821784,0.8417082015945184,0.8697578429185402,0.880721740151205,0.8914491340222589,0.8864595006594553,0.8963733869350317,0.9065274974024654,0.9201529797609447,0.9234869307972723,0.9861519347968966,1.0,0.9363403175844837,0.6612887361518633,0.09116308979713017
0.36287653861827374,0.3003656205194355,0.28574706758610124,0.31554467797170876,0.29146458709361095,0.299560753614312,0.3124086062172509,0.3072494825172531,0.35579445971419577,0.34454478625049406,0.3458940073110835,0.364573256832576,0.21589393706792856,0.2493765636649125,0.2831562296202417,0.34204692649120144,0.34013696389523274,0.35192350153333185,0.35327568566367035,0.36258863822789267,0.38500394503355195,0.43492779701855333,0.5040312290089727,0.247448945763398,0.2586326444982124,0.3090069836019016,0.4301862962910711,0.5387997383187316,0.5596762000093223,0.6074044962684445,0.6630278485945377,0.705006902863595,0.7279418716883352,0.7626817791950917,0.7649305384333775,0.7882643402059433,0.7995901792254205,0.8089988188435557,0.8132268579657768,0.8196378861113464,0.8249255958961257,0.8306904611647234,0.84433039433266,0.9170278141711875,0.9363403175844837,1.0,0.8445651729547553,0.3232364233353635
0.22300062686089325,0.15901085434239576,0.17694463958472048,0.2452374865532442,0.2212108893278465,0.2597006552111014,0.26951690213850416,0.2739373955914072,0.33752925382074095,0.32976522747362186,0.31366963789266944,0.36091956763941824,0.17990291206407436,0.21975699484849742,0.2503391600593422,0.29213072165308757,0.299427661084206,0.29569328446007453,0.30212358426686214,0.3011296668321243,0.31810256853395164,0.36419545613465265,0.464280044332104,0.38187815795889635,0.14083408933985675,0.18309301122769275,0.26187021023078483,0.32607970764505434,0.3473248008245842,0.3858596933741328,0.4097257418281447,0.45420699624531835,0.4780757249252848,0.5202815671793797,0.5376145459158892,0.5621864241194867,0.5716219477217056,0.580382280652456,0.6062611864211196,0.6150824989325385,0.6065713136193589,0.5974979744674042,0.6273924714894811,0.6598542601264777,0.6612887361518633,0.8445651729547553,1.0,0.6683613034221639
0.23117969482769155,0.20681052828213592,0.2690770490173342,0.3349381262818644,0.33114994351163735,0.3603898570711859,0.3441650474644202,0.30740296499413683,0.30188182365203614,0.2989324329488073,0.27289025837811215,0.30907204353503964,0.3126208455247671,0.33743706562197845,0.35269382216859485,0.35497836841072344,0.3748732188252628,0.36129467964808976,0.37508164033778013,0.38573331225985186,0.38150352604281057,0.4036384592838154,0.4710218571253091,0.5621994363312515,0.2691835857604369,0.27363669465468876,0.23475924079873645,0.20079254040973066,0.19231723263780237,0.1918868793872231,0.11400871693945172,0.1019326083736369,0.10844985403115859,0.1454208937784919,0.1873165619927462,0.16756116780830627,0.1671288285677465,0.16227174755833068,0.1948185454902123,0.18618978200423456,0.15654447800288604,0.1138904066257051,0.11533672462843395,0.08119737694171465,0.09116308979713017,0.3232364233353635,0.6683613034221639,1.0
